"sensor_serial_number","timestamp","value","measurement_unit"
"211","1502520287","875.91","kPa"
"629","1495911062","936.89","kPa"
"389","1469603479","426.63","mg/Dl"
"783","1180133539","61.22","kPa"
"201","1266361848","674.61","mg/Dl"
"328","1279047987","372.09","kPa"
"460","1195182033","873.11","mg/Dl"
"340","1273767514","65.25","kPa"
"975","1271827886","27.10","kPa"
"482","1136042036","511.62","kPa"
"836","1367160472","594.38","kPa"
"920","1451568102","727.32","kPa"
"854","1127937302","232.12","mg/Dl"
"351","1358803095","562.05","kPa"
"207","1463337551","389.95","mg/Dl"
"639","1197012248","858.10","kPa"
"16","1176216472","55.19","mg/Dl"
"65","1120559695","630.90","mg/Dl"
"148","1286387555","500.41","kPa"
"244","1495208074","240.15","mg/Dl"
"911","1405634851","53.51","kPa"
"157","1205794912","274.44","mg/Dl"
"96","1145563783","365.11","kPa"
"428","1492321938","381.42","kPa"
"531","1502715146","377.92","kPa"
"491","1490939922","910.52","mg/Dl"
"741","1220937861","774.61","kPa"
"994","1134110512","73.11","mg/Dl"
"168","1298657550","489.95","mg/Dl"
"884","1227121140","392.53","mg/Dl"
"334","1259553445","393.67","kPa"
"772","1504269106","745.83","mg/Dl"
"248","1252289904","284.36","mg/Dl"
"626","1198525385","975.08","kPa"
"452","1121900092","260.83","kPa"
"82","1347304511","255.54","kPa"
"518","1318372448","565.26","mg/Dl"
"684","1128069166","492.88","kPa"
"282","1160330978","406.52","mg/Dl"
"621","1419713705","524.74","kPa"
"188","1370976380","688.09","mg/Dl"
"207","1400021095","821.28","mg/Dl"
"951","1202472811","174.04","mg/Dl"
"857","1371069167","414.47","kPa"
"674","1219987284","450.56","kPa"
"870","1210168956","590.38","mg/Dl"
"195","1467930475","176.43","kPa"
"286","1450849067","309.30","mg/Dl"
"40","1481437402","992.11","kPa"
"157","1193164665","683.97","kPa"
"694","1265500556","77.25","mg/Dl"
"589","1364757569","160.05","mg/Dl"
"284","1107158281","544.58","kPa"
"151","1482937358","270.76","mg/Dl"
"975","1176956353","544.08","mg/Dl"
"53","1109359988","147.91","mg/Dl"
"496","1379576929","366.11","kPa"
"545","1274568396","986.92","kPa"
"6","1126675393","791.34","mg/Dl"
"472","1174724494","709.05","kPa"
"656","1183861028","85.58","kPa"
"883","1271184664","417.73","mg/Dl"
"688","1164467744","102.41","mg/Dl"
"213","1358492633","389.83","kPa"
"807","1364822299","986.94","mg/Dl"
"827","1415058735","210.49","mg/Dl"
"955","1372214816","600.98","kPa"
"712","1262079728","890.97","kPa"
"976","1371188822","470.57","kPa"
"371","1268411977","991.59","kPa"
"929","1487857845","327.64","kPa"
"284","1304767102","702.42","kPa"
"847","1206274618","43.07","kPa"
"822","1381455418","758.04","mg/Dl"
"566","1130728840","370.23","mg/Dl"
"676","1126247992","931.33","kPa"
"880","1424824845","707.68","mg/Dl"
"816","1257391320","566.53","mg/Dl"
"266","1160019778","395.04","kPa"
"903","1166345543","281.63","kPa"
"847","1303541743","553.79","kPa"
"426","1497989526","153.31","kPa"
"560","1484904549","430.70","mg/Dl"
"827","1221690573","656.66","mg/Dl"
"15","1416792920","677.46","kPa"
"670","1131599941","583.49","kPa"
"857","1383235617","167.99","mg/Dl"
"276","1432321301","525.10","kPa"
"539","1210137766","303.96","kPa"
"998","1152376266","150.62","mg/Dl"
"811","1227803051","355.92","kPa"
"235","1150798264","15.66","mg/Dl"
"307","1259325613","128.73","mg/Dl"
"93","1327144418","525.80","mg/Dl"
"266","1148712944","98.36","mg/Dl"
"137","1502705923","687.55","kPa"
"932","1396123017","445.10","mg/Dl"
"274","1435915083","590.04","mg/Dl"
"312","1164678540","984.94","kPa"
"116","1230479634","61.20","mg/Dl"
"949","1157466416","585.06","mg/Dl"
"886","1110747280","474.39","kPa"
"729","1247697597","26.69","mg/Dl"
"318","1299503389","287.98","kPa"
"975","1154353621","563.55","mg/Dl"
"398","1462124356","79.55","kPa"
"712","1134127244","308.59","kPa"
"293","1124294374","787.53","mg/Dl"
"247","1209480208","587.38","mg/Dl"
"50","1431986994","749.83","kPa"
"662","1274669831","120.37","kPa"
"219","1146521757","288.05","kPa"
"194","1154566297","266.52","mg/Dl"
"923","1234996409","836.13","kPa"
"25","1235550325","81.58","kPa"
"471","1491332434","467.33","mg/Dl"
"489","1181823289","948.64","mg/Dl"
"652","1510484687","598.08","mg/Dl"
"293","1463666812","437.99","kPa"
"92","1277601407","311.45","mg/Dl"
"896","1368455134","586.83","kPa"
"140","1340210959","267.97","kPa"
"20","1106074444","273.88","kPa"
"404","1251615447","383.15","mg/Dl"
"669","1507172606","946.29","kPa"
"894","1194583940","127.05","kPa"
"263","1461272476","858.45","kPa"
"455","1170732150","423.48","kPa"
"478","1175896132","757.06","kPa"
"837","1260198092","129.63","mg/Dl"
"539","1202106075","724.38","kPa"
"126","1313471893","97.67","mg/Dl"
"904","1221125584","628.36","mg/Dl"
"710","1115667057","950.98","mg/Dl"
"877","1337900826","362.69","mg/Dl"
"673","1168086288","240.67","kPa"
"393","1479534619","153.95","kPa"
"735","1233982081","332.39","kPa"
"305","1443253806","610.48","mg/Dl"
"831","1436700191","657.39","kPa"
"372","1246574257","658.83","kPa"
"443","1252185170","249.70","kPa"
"59","1203148407","906.76","kPa"
"549","1117253911","389.67","kPa"
"39","1419210419","463.81","mg/Dl"
"104","1176282196","741.66","kPa"
"763","1129365151","596.53","mg/Dl"
"458","1298997383","374.26","mg/Dl"
"839","1348648700","378.26","mg/Dl"
"990","1116645962","199.73","kPa"
"766","1165405379","374.12","mg/Dl"
"219","1368927882","585.27","mg/Dl"
"349","1223493340","369.70","mg/Dl"
"414","1342158867","543.57","mg/Dl"
"496","1440072923","774.68","mg/Dl"
"232","1424619856","79.82","kPa"
"311","1108226948","5.27","mg/Dl"
"146","1325987648","984.33","mg/Dl"
"740","1456904832","345.74","kPa"
"880","1238154602","846.74","kPa"
"1","1412658721","311.19","mg/Dl"
"670","1501416142","12.73","mg/Dl"
"62","1389295103","761.24","mg/Dl"
"194","1464687144","996.29","mg/Dl"
"625","1224596626","154.76","kPa"
"469","1296523020","839.52","kPa"
"6","1336480486","676.10","kPa"
"645","1116571474","622.35","mg/Dl"
"731","1204005770","117.49","mg/Dl"
"985","1124964236","763.21","kPa"
"42","1127816654","561.97","kPa"
"966","1178226317","619.23","kPa"
"318","1332015921","98.60","mg/Dl"
"914","1497562068","843.02","mg/Dl"
"155","1430042196","113.53","mg/Dl"
"897","1231681891","841.26","kPa"
"668","1511229750","564.70","mg/Dl"
"225","1237372344","814.78","mg/Dl"
"323","1271224323","69.40","kPa"
"53","1209277050","256.24","mg/Dl"
"482","1363031355","444.67","kPa"
"805","1410424720","403.26","kPa"
"341","1337130459","452.96","kPa"
"740","1146202533","162.71","mg/Dl"
"452","1233963468","157.95","kPa"
"25","1395876265","56.41","mg/Dl"
"372","1137105391","305.71","mg/Dl"
"709","1459791389","116.30","mg/Dl"
"832","1356756232","159.82","kPa"
"960","1234331741","655.41","mg/Dl"
"985","1194967427","959.57","kPa"
"689","1327561351","941.62","mg/Dl"
"266","1468478428","689.27","kPa"
"307","1143181285","939.05","kPa"
"83","1396210999","774.18","mg/Dl"
"332","1492833106","94.19","kPa"
"451","1329928774","112.80","kPa"
"262","1135384584","221.48","kPa"
"179","1420568604","51.55","kPa"
"680","1115934152","680.46","kPa"
"782","1475791324","371.94","mg/Dl"
"837","1249351547","479.87","kPa"
"885","1436301401","532.76","kPa"
"588","1366406562","644.60","mg/Dl"
"341","1279897237","562.73","kPa"
"505","1319730489","41.52","mg/Dl"
"153","1163728809","480.11","kPa"
"137","1488384153","986.75","mg/Dl"
"628","1181035073","602.06","mg/Dl"
"37","1462166385","909.68","mg/Dl"
"50","1147309958","852.76","kPa"
"669","1383465481","390.45","mg/Dl"
"845","1360406799","269.00","mg/Dl"
"847","1229182338","233.02","kPa"
"58","1145519702","495.34","mg/Dl"
"999","1449951114","305.78","mg/Dl"
"807","1215464437","648.21","kPa"
"862","1503096804","545.96","mg/Dl"
"202","1326374347","576.22","mg/Dl"
"97","1450515624","359.87","mg/Dl"
"906","1466613093","148.34","mg/Dl"
"622","1486084443","185.34","mg/Dl"
"261","1218231543","735.80","kPa"
"958","1406087788","948.06","mg/Dl"
"816","1223159984","819.86","mg/Dl"
"236","1369378160","723.15","mg/Dl"
"990","1508827619","535.02","mg/Dl"
"9","1237982641","996.50","mg/Dl"
"542","1150659544","654.84","kPa"
"254","1364627286","346.52","mg/Dl"
"346","1340916245","830.51","kPa"
"442","1236183482","181.06","mg/Dl"
"975","1254001827","915.48","mg/Dl"
"369","1250541130","862.52","kPa"
"880","1323915441","645.13","mg/Dl"
"631","1391554847","337.56","kPa"
"874","1405750493","308.74","mg/Dl"
"837","1488892703","409.18","mg/Dl"
"175","1156032671","951.30","mg/Dl"
"412","1107282090","404.72","mg/Dl"
"772","1469799682","0.96","mg/Dl"
"899","1501591152","13.46","mg/Dl"
"232","1364385895","539.29","mg/Dl"
