"sensor_serial_number","timestamp","value","measurement_unit"
"937","2010-07-08 20:04:20","621.98","mg/Dl"
"591","2015-11-13 01:01:56","737.37","mg/Dl"
"993","2009-05-10 02:35:18","307.99","mg/Dl"
"216","2011-09-22 16:23:07","1.94","kPa"
"427","2016-11-21 19:05:06","176.28","kPa"
"829","2013-01-07 09:22:48","84.36","kPa"
"947","2017-08-27 11:48:13","147.56","mg/Dl"
"575","2017-12-29 23:49:20","965.17","mg/Dl"
"301","2010-11-29 13:49:25","112.11","kPa"
"146","2013-01-06 19:15:29","934.14","kPa"
"709","2013-10-09 16:25:17","793.70","mg/Dl"
"348","2006-03-11 18:04:44","521.58","kPa"
"756","2007-12-22 14:04:43","120.36","mg/Dl"
"263","2005-11-16 22:17:54","558.58","kPa"
"637","2015-06-30 21:36:53","152.04","mg/Dl"
"55","2007-07-21 23:25:19","939.50","mg/Dl"
"257","2012-01-01 08:50:44","738.33","kPa"
"448","2015-07-30 10:34:25","362.45","mg/Dl"
"770","2016-10-10 10:30:58","819.98","kPa"
"38","2005-01-13 18:32:23","343.37","kPa"
"359","2011-08-02 19:42:21","64.02","mg/Dl"
"177","2010-02-07 16:16:28","624.37","mg/Dl"
"837","2008-03-26 07:12:56","206.79","mg/Dl"
"575","2005-07-27 05:49:37","795.76","kPa"
"836","2011-08-29 10:42:25","646.60","kPa"
"455","2008-10-31 10:31:02","419.20","kPa"
"472","2013-01-08 03:09:16","6.82","mg/Dl"
"610","2014-07-12 16:27:13","148.87","mg/Dl"
"172","2009-04-02 07:19:32","312.33","kPa"
"787","2012-09-27 05:01:57","602.49","kPa"
"505","2013-05-03 06:27:00","271.79","kPa"
"151","2008-04-26 16:29:43","912.19","kPa"
"897","2012-07-14 00:24:36","823.02","mg/Dl"
"294","2010-10-12 04:27:21","695.87","mg/Dl"
"261","2012-10-25 05:59:56","419.63","kPa"
"684","2014-02-23 06:34:41","418.82","mg/Dl"
"358","2015-08-24 10:42:01","558.29","kPa"
"853","2015-07-25 10:18:55","876.41","kPa"
"295","2005-06-15 01:22:18","263.54","mg/Dl"
"232","2015-11-09 01:49:53","515.48","kPa"
"845","2016-11-27 22:19:27","862.69","mg/Dl"
"155","2009-06-11 06:59:24","43.41","mg/Dl"
"490","2015-11-07 08:43:10","549.17","mg/Dl"
"587","2017-01-25 03:44:43","849.88","kPa"
"926","2009-02-15 12:10:53","305.47","mg/Dl"
"364","2006-07-19 23:52:39","113.06","mg/Dl"
"817","2009-02-19 05:01:00","546.58","kPa"
"875","2005-08-07 05:25:02","583.94","kPa"
"906","2005-01-31 04:40:53","863.46","mg/Dl"
"574","2006-11-04 23:34:16","274.12","mg/Dl"
"827","2009-06-15 08:01:32","960.15","mg/Dl"
"629","2012-10-06 12:53:31","22.54","mg/Dl"
"271","2005-07-21 00:21:41","956.35","kPa"
"835","2016-05-25 14:41:50","927.33","kPa"
"767","2006-08-27 17:07:00","791.05","mg/Dl"
"540","2017-05-05 01:40:29","214.81","kPa"
"559","2017-12-30 08:49:05","338.91","mg/Dl"
"452","2011-10-27 17:00:00","426.47","kPa"
"26","2008-02-24 01:30:47","815.75","kPa"
"754","2013-10-07 22:45:15","58.64","mg/Dl"
"62","2013-12-03 04:44:37","86.19","mg/Dl"
"456","2014-06-12 18:35:33","541.04","kPa"
"745","2011-05-17 09:43:14","28.28","mg/Dl"
"533","2008-12-21 03:49:58","819.02","mg/Dl"
"289","2009-07-27 17:04:01","295.34","kPa"
"373","2006-01-19 17:06:57","768.35","mg/Dl"
"118","2005-08-06 04:10:46","734.83","kPa"
"931","2014-10-18 15:52:44","256.73","kPa"
"49","2017-05-27 20:01:20","671.70","mg/Dl"
"683","2017-08-22 15:34:30","237.05","mg/Dl"
"192","2011-06-20 07:06:22","986.50","mg/Dl"
"626","2015-09-30 19:51:09","756.72","mg/Dl"
"12","2017-11-11 22:36:30","867.04","mg/Dl"
"113","2008-02-25 14:09:37","964.81","mg/Dl"
"352","2015-11-26 11:43:17","689.10","kPa"
"626","2012-07-03 06:04:47","943.55","mg/Dl"
"482","2008-09-18 05:24:09","294.13","mg/Dl"
"961","2011-09-20 04:00:22","659.45","kPa"
"701","2015-11-15 20:36:08","38.67","kPa"
"503","2010-09-21 22:09:04","276.81","mg/Dl"
"961","2009-08-28 02:04:25","154.63","kPa"
"52","2014-03-23 05:56:29","85.88","mg/Dl"
"152","2008-01-13 09:22:06","897.11","mg/Dl"
"719","2017-11-17 08:17:36","29.94","mg/Dl"
"45","2009-12-26 05:45:46","586.35","mg/Dl"
"983","2016-10-22 11:39:27","260.52","mg/Dl"
"870","2010-08-22 20:18:38","344.41","kPa"
"404","2013-10-12 06:01:21","873.76","kPa"
"685","2010-11-07 09:51:16","160.75","mg/Dl"
"739","2009-02-24 19:37:29","380.33","mg/Dl"
"172","2015-05-02 19:17:04","922.21","kPa"
"990","2008-11-06 22:53:54","9.37","mg/Dl"
"883","2010-05-02 09:52:20","443.44","mg/Dl"
"938","2006-04-01 08:42:43","445.26","mg/Dl"
"51","2011-06-13 02:37:41","18.21","kPa"
"890","2009-08-27 03:41:30","424.99","kPa"
"641","2006-03-15 03:06:50","967.86","mg/Dl"
"820","2016-11-27 19:50:57","991.18","mg/Dl"
"55","2010-09-17 22:25:10","431.43","mg/Dl"
"25","2009-12-25 04:26:15","387.55","kPa"
"351","2005-10-01 13:58:32","766.25","kPa"
"752","2014-09-25 19:07:59","214.26","kPa"
"654","2005-02-06 22:44:46","405.77","mg/Dl"
"954","2008-04-27 13:36:28","722.17","kPa"
"131","2010-03-27 17:23:53","552.51","kPa"
"126","2007-03-21 22:12:23","38.65","mg/Dl"
"759","2012-07-10 08:39:43","322.32","mg/Dl"
"327","2010-06-23 07:23:03","781.19","kPa"
"53","2013-05-14 15:11:27","757.52","kPa"
"249","2014-01-21 12:06:23","355.72","kPa"
"685","2007-03-10 23:18:28","800.63","mg/Dl"
"445","2010-01-17 04:09:09","259.58","mg/Dl"
"574","2009-01-02 04:12:50","880.70","mg/Dl"
"272","2006-12-13 18:35:59","746.42","kPa"
"529","2007-01-11 20:17:25","174.88","kPa"
"678","2010-07-30 05:32:03","174.32","mg/Dl"
"267","2013-07-18 00:56:04","40.10","kPa"
"456","2015-09-05 15:14:01","487.38","kPa"
"566","2017-11-12 00:21:05","183.06","mg/Dl"
"278","2008-02-26 23:10:17","393.00","mg/Dl"
"897","2006-01-17 17:21:03","178.83","kPa"
"177","2013-01-02 04:56:10","536.94","mg/Dl"
"166","2014-01-16 16:59:27","235.43","mg/Dl"
"423","2012-05-09 21:51:45","70.47","mg/Dl"
"747","2009-05-09 13:36:35","116.80","kPa"
"790","2010-01-29 17:25:31","499.14","mg/Dl"
"81","2008-12-06 19:32:31","813.26","mg/Dl"
"709","2006-06-21 13:57:11","232.16","mg/Dl"
"763","2006-08-19 05:37:09","524.79","mg/Dl"
"565","2010-05-08 03:21:29","271.55","mg/Dl"
"500","2006-12-13 01:02:12","389.62","mg/Dl"
"433","2012-11-24 07:41:17","528.87","kPa"
"62","2017-01-19 06:44:38","941.35","mg/Dl"
"26","2005-05-21 10:47:14","197.17","kPa"
"289","2012-06-11 21:06:45","760.93","kPa"
"890","2012-09-07 18:38:16","880.31","kPa"
"262","2005-12-15 04:31:50","153.73","mg/Dl"
"369","2006-04-25 19:35:46","61.23","mg/Dl"
"623","2006-07-11 12:25:21","831.57","mg/Dl"
"296","2005-01-16 23:04:15","323.09","mg/Dl"
"735","2011-11-06 05:21:09","620.04","mg/Dl"
"809","2017-02-10 04:57:50","200.24","mg/Dl"
"540","2008-05-31 04:56:42","703.16","kPa"
"275","2014-11-28 18:52:04","883.99","kPa"
"266","2017-05-31 23:22:02","122.93","mg/Dl"
"129","2014-12-16 15:04:15","323.82","mg/Dl"
"694","2016-03-30 14:03:05","386.07","mg/Dl"
"288","2006-02-10 08:43:34","710.28","mg/Dl"
"823","2008-04-13 20:53:45","513.59","kPa"
"214","2007-08-12 09:35:55","389.17","mg/Dl"
"92","2009-05-02 18:28:56","572.77","mg/Dl"
"471","2010-04-26 06:13:23","6.35","kPa"
"123","2010-12-29 22:51:44","230.53","mg/Dl"
"920","2012-09-17 02:29:58","13.28","kPa"
"683","2007-03-20 14:07:38","690.98","mg/Dl"
"931","2009-01-13 03:32:01","549.42","mg/Dl"
"575","2013-03-29 19:06:53","258.72","mg/Dl"
"546","2010-04-24 19:46:03","460.01","mg/Dl"
"179","2012-01-17 18:59:32","889.04","kPa"
"405","2017-06-07 18:43:34","687.29","kPa"
"652","2009-03-26 08:45:14","332.42","kPa"
"701","2013-02-27 20:04:29","197.02","kPa"
"823","2016-06-11 05:20:49","696.88","mg/Dl"
"182","2009-04-04 20:59:01","756.70","mg/Dl"
"452","2016-12-06 22:33:55","479.08","mg/Dl"
"505","2005-03-02 14:00:34","381.86","kPa"
"137","2007-10-26 21:41:00","852.96","mg/Dl"
"809","2013-11-20 02:18:07","803.78","kPa"
"232","2005-01-11 11:14:00","451.91","mg/Dl"
"104","2009-09-07 21:10:39","406.96","kPa"
"80","2009-03-01 10:49:10","190.88","kPa"
"76","2006-11-25 09:00:44","336.46","mg/Dl"
"746","2009-05-18 01:40:04","204.84","mg/Dl"
"759","2016-08-12 13:00:43","810.11","kPa"
"496","2007-06-11 20:50:21","538.93","kPa"
"265","2006-10-30 12:09:30","593.46","kPa"
"433","2005-01-06 07:47:51","326.79","mg/Dl"
"922","2005-09-26 13:05:09","440.04","kPa"
"983","2017-02-11 10:08:00","301.72","kPa"
"658","2017-07-30 12:22:54","475.93","mg/Dl"
"251","2016-01-25 07:49:50","270.72","kPa"
"313","2007-10-14 07:03:51","755.77","mg/Dl"
"759","2017-04-10 08:44:21","765.00","mg/Dl"
"182","2010-03-10 05:15:28","854.98","mg/Dl"
"796","2008-12-23 03:23:52","288.20","mg/Dl"
"41","2006-05-27 22:44:40","534.18","kPa"
"768","2016-11-15 11:02:00","193.19","kPa"
"686","2015-06-21 19:44:28","441.96","kPa"
"965","2016-08-07 23:56:29","211.89","mg/Dl"
"990","2015-09-01 10:13:34","61.82","mg/Dl"
"807","2008-04-05 08:55:23","473.69","kPa"
"401","2014-03-10 14:24:15","788.33","mg/Dl"
"877","2015-02-24 16:05:14","615.81","kPa"
"587","2017-02-15 02:18:08","95.12","kPa"
"787","2017-07-23 06:35:20","402.82","kPa"
"669","2016-07-28 16:53:42","268.15","mg/Dl"
"295","2016-04-16 14:13:54","427.18","mg/Dl"
"116","2007-09-02 03:34:18","487.22","mg/Dl"
"940","2016-05-16 17:18:04","705.36","kPa"
"389","2013-07-21 18:12:13","88.30","kPa"
"24","2007-07-11 07:38:19","764.06","mg/Dl"
"96","2009-08-26 20:30:46","400.36","kPa"
"192","2017-05-18 20:39:12","532.96","mg/Dl"
"387","2017-01-16 08:26:16","470.61","mg/Dl"
"172","2006-06-07 05:20:43","629.27","kPa"
"700","2007-07-31 12:30:32","449.48","mg/Dl"
"540","2008-12-26 13:30:53","496.23","mg/Dl"
"113","2015-06-09 12:21:58","154.55","kPa"
"175","2011-11-03 04:55:29","103.69","mg/Dl"
"490","2016-01-02 18:05:00","955.54","mg/Dl"
"95","2006-07-12 14:48:47","251.25","mg/Dl"
"602","2011-01-11 20:05:41","280.57","mg/Dl"
"328","2015-06-28 19:50:58","851.35","mg/Dl"
"938","2012-10-06 04:26:17","726.51","kPa"
"427","2011-09-24 19:00:04","283.08","mg/Dl"
"572","2009-01-31 18:45:22","531.41","mg/Dl"
"683","2015-05-03 06:51:48","73.35","mg/Dl"
"895","2010-12-21 12:54:53","429.40","mg/Dl"
"509","2007-09-13 02:14:00","807.52","mg/Dl"
"73","2006-08-05 08:01:07","132.26","mg/Dl"
"896","2015-05-08 06:32:16","529.75","kPa"
"771","2011-01-22 12:05:24","668.50","mg/Dl"
"549","2007-12-25 17:08:42","646.56","kPa"
"179","2012-01-12 02:06:12","940.83","kPa"
"701","2013-03-28 00:52:36","885.65","mg/Dl"
"839","2016-08-18 02:20:28","342.88","mg/Dl"
"401","2012-12-03 08:02:40","524.09","kPa"
"923","2010-05-13 17:12:11","394.17","mg/Dl"
"291","2015-12-16 06:07:19","432.08","kPa"
"765","2010-11-17 11:23:05","720.72","mg/Dl"
"904","2005-02-11 21:41:24","475.28","mg/Dl"
"662","2007-10-25 00:12:23","521.63","kPa"
"331","2010-05-08 16:15:57","182.29","kPa"
"119","2013-07-31 07:33:34","938.22","mg/Dl"
"466","2012-10-12 01:55:40","966.58","mg/Dl"
"877","2013-03-11 12:22:31","582.14","kPa"
"19","2016-09-20 01:25:09","450.45","mg/Dl"
"672","2007-04-17 15:59:39","307.88","mg/Dl"
"55","2008-11-10 03:58:01","882.61","kPa"
"970","2005-05-28 15:08:33","138.41","mg/Dl"
"924","2006-04-23 13:10:24","282.73","kPa"
"156","2011-03-14 12:51:24","903.82","kPa"
"496","2005-12-31 17:19:07","752.26","kPa"
"514","2015-09-12 15:42:42","542.43","kPa"
"289","2007-01-16 06:18:13","529.23","kPa"
"782","2014-06-18 03:31:08","380.97","mg/Dl"
"477","2016-10-04 10:15:42","458.29","mg/Dl"
"630","2015-03-31 17:25:17","873.37","kPa"
"630","2006-05-20 15:20:45","920.96","kPa"
"746","2017-11-19 01:05:50","880.75","kPa"
"725","2017-07-30 05:55:32","202.91","mg/Dl"
"230","2014-02-18 18:39:12","343.14","kPa"
"735","2015-06-09 05:24:47","246.96","kPa"
"336","2007-12-11 04:15:58","177.26","mg/Dl"
"842","2009-01-26 21:23:16","686.81","mg/Dl"
"236","2016-08-17 00:47:07","64.39","kPa"
"890","2010-07-20 23:39:43","614.91","kPa"
"817","2010-08-23 06:00:36","926.43","mg/Dl"
"663","2014-04-14 23:57:08","299.24","kPa"
"699","2015-12-09 08:54:58","862.17","mg/Dl"
"189","2016-02-25 14:37:47","821.91","mg/Dl"
"471","2009-03-23 05:58:45","994.27","kPa"
"451","2010-05-03 19:57:03","614.67","kPa"
"261","2016-09-08 05:28:14","502.51","kPa"
"393","2010-03-07 09:12:17","63.01","mg/Dl"
"10","2017-07-01 14:28:53","361.59","kPa"
"643","2017-06-25 20:54:54","643.97","kPa"
"21","2017-02-04 06:18:11","310.13","kPa"
"493","2010-10-17 05:22:17","560.77","mg/Dl"
"739","2008-02-03 11:54:01","28.53","kPa"
"725","2005-12-01 15:57:15","98.49","kPa"
"813","2011-02-08 16:18:55","652.22","kPa"
"27","2008-09-15 19:06:55","212.47","kPa"
"729","2011-11-07 18:13:44","676.02","mg/Dl"
"955","2006-01-02 16:18:04","390.48","mg/Dl"
"156","2012-08-19 06:18:20","176.33","mg/Dl"
"381","2010-03-23 13:23:53","20.10","kPa"
"853","2014-07-17 10:46:47","579.85","mg/Dl"
"575","2011-12-02 20:41:24","216.00","mg/Dl"
"67","2016-06-10 18:59:54","7.84","mg/Dl"
"457","2015-07-02 14:12:14","893.71","kPa"
"811","2017-12-25 00:34:24","419.07","kPa"
"1","2016-04-01 11:41:18","344.20","mg/Dl"
"294","2016-11-26 08:47:07","336.26","mg/Dl"
"70","2017-11-30 18:27:22","399.99","kPa"
"808","2005-08-19 07:18:21","171.92","mg/Dl"
"6","2008-12-30 13:04:03","672.03","kPa"
"20","2007-06-27 12:59:44","949.13","kPa"
"323","2008-03-30 10:20:14","165.67","mg/Dl"
"723","2010-03-09 00:54:26","250.54","mg/Dl"
"635","2014-02-07 02:21:33","693.64","kPa"
"790","2015-07-21 23:34:38","308.80","mg/Dl"
"72","2006-07-24 10:19:52","939.48","kPa"
"243","2005-12-01 10:11:48","390.03","mg/Dl"
"148","2015-06-24 19:23:01","281.39","mg/Dl"
"640","2010-04-20 11:25:10","709.59","mg/Dl"
"215","2012-03-30 07:45:41","766.24","mg/Dl"
"137","2008-05-16 20:17:14","577.90","mg/Dl"
"943","2010-09-03 07:01:40","78.18","kPa"
"107","2009-01-15 00:34:34","901.36","mg/Dl"
"602","2008-09-25 10:02:06","333.35","mg/Dl"
"709","2015-12-05 22:44:13","486.66","mg/Dl"
"126","2006-01-18 22:18:26","860.81","mg/Dl"
"798","2012-08-22 03:06:04","320.64","kPa"
"355","2012-02-04 20:12:10","312.69","kPa"
"398","2006-12-24 10:10:39","455.46","mg/Dl"
"371","2005-07-07 03:27:42","949.62","kPa"
"814","2017-11-14 08:33:40","731.37","mg/Dl"
"322","2012-09-19 13:21:11","439.62","kPa"
"767","2006-12-28 07:21:53","55.71","mg/Dl"
"894","2007-12-05 18:29:27","111.85","mg/Dl"
"455","2007-03-24 12:03:48","644.91","mg/Dl"
"822","2013-02-13 08:42:10","146.27","kPa"
"45","2005-10-11 03:37:07","671.37","mg/Dl"
"432","2013-05-24 18:09:00","434.50","kPa"
"646","2007-03-01 10:12:12","362.31","kPa"
"752","2008-11-26 08:12:27","797.52","mg/Dl"
"340","2017-04-06 22:26:14","326.20","kPa"
"533","2007-01-21 07:12:28","326.92","mg/Dl"
"649","2007-06-04 14:01:11","862.10","mg/Dl"
"191","2014-07-12 08:10:41","965.85","kPa"
"495","2005-05-01 10:45:12","198.23","mg/Dl"
"438","2012-09-24 22:11:26","154.32","mg/Dl"
"653","2008-04-26 06:53:51","42.58","mg/Dl"
"880","2011-01-24 18:16:21","725.33","kPa"
"375","2010-04-29 10:00:52","876.22","kPa"
"663","2014-05-09 08:56:52","0.37","mg/Dl"
"730","2008-12-16 15:59:23","20.42","mg/Dl"
"633","2014-05-02 07:24:38","644.85","mg/Dl"
"223","2008-07-31 23:33:48","433.02","kPa"
"218","2010-09-03 10:32:27","710.47","mg/Dl"
"82","2014-05-10 15:48:43","285.49","mg/Dl"
"694","2009-10-11 03:56:18","17.61","kPa"
"986","2013-03-21 02:53:10","817.85","kPa"
"559","2015-03-26 00:01:34","676.67","mg/Dl"
"295","2012-01-12 19:20:51","517.23","mg/Dl"
"119","2014-01-13 12:02:37","876.15","kPa"
"644","2015-06-30 15:48:24","902.23","kPa"
"600","2008-12-17 23:33:57","791.24","mg/Dl"
"255","2015-11-13 03:19:24","778.68","kPa"
"323","2011-12-14 00:57:48","511.42","kPa"
"782","2005-03-21 23:28:13","753.87","mg/Dl"
"43","2014-09-30 12:39:47","617.83","mg/Dl"
"285","2009-06-17 00:14:00","621.79","mg/Dl"
"322","2011-03-08 23:28:30","539.52","mg/Dl"
"533","2016-10-31 17:22:35","357.89","kPa"
"376","2016-06-15 09:51:52","107.57","kPa"
"591","2009-03-24 12:37:12","361.22","mg/Dl"
"56","2007-02-19 00:23:10","41.05","kPa"
"146","2007-08-26 20:05:54","57.08","kPa"
"841","2017-01-17 20:02:34","121.89","mg/Dl"
"951","2013-08-25 02:06:56","403.75","kPa"
"560","2008-12-10 10:26:21","935.99","mg/Dl"
"767","2012-12-09 07:56:28","440.31","mg/Dl"
"369","2015-05-22 14:56:38","614.85","mg/Dl"
"982","2015-03-17 07:43:36","56.63","kPa"
"404","2007-12-09 23:43:46","550.68","mg/Dl"
"705","2013-07-01 03:00:11","272.94","kPa"
"851","2005-11-29 19:10:03","574.70","kPa"
"359","2007-10-18 19:45:31","680.35","kPa"
"617","2008-10-18 01:19:55","283.79","mg/Dl"
"246","2009-07-25 03:02:46","333.31","mg/Dl"
"285","2011-04-13 10:46:03","727.70","kPa"
"911","2006-07-30 22:57:18","400.25","mg/Dl"
"39","2015-03-28 13:11:31","384.72","kPa"
"926","2013-07-03 01:46:10","696.30","kPa"
"300","2013-02-08 22:15:10","566.96","kPa"
"918","2006-10-07 05:38:04","845.94","kPa"
"89","2008-06-29 02:15:05","120.33","kPa"
"478","2010-05-09 01:31:42","87.77","mg/Dl"
"645","2012-09-17 13:01:21","484.69","mg/Dl"
"647","2016-05-16 23:03:18","549.05","mg/Dl"
"546","2014-10-08 10:53:24","25.11","kPa"
"798","2011-07-19 10:44:28","423.19","mg/Dl"
"45","2015-11-05 01:37:49","658.45","kPa"
"646","2014-04-24 10:09:13","696.73","kPa"
"730","2016-06-08 13:36:49","504.82","mg/Dl"
"873","2012-01-08 05:42:56","539.16","kPa"
"484","2013-12-06 20:54:07","870.20","mg/Dl"
"218","2008-05-14 13:53:34","912.31","mg/Dl"
"742","2008-08-06 14:57:33","795.33","mg/Dl"
"444","2016-05-02 23:11:11","428.12","mg/Dl"
"87","2013-04-18 14:50:58","621.69","mg/Dl"
"784","2014-09-19 18:10:01","614.37","mg/Dl"
"188","2008-09-03 21:20:15","165.97","mg/Dl"
"153","2016-06-17 07:10:55","994.96","mg/Dl"
"754","2012-06-26 09:32:57","750.29","kPa"
"416","2006-09-14 03:12:59","291.34","mg/Dl"
"54","2007-06-04 13:00:40","300.50","kPa"
"829","2014-09-04 07:23:22","468.00","kPa"
"994","2005-07-04 23:37:57","246.82","kPa"
"937","2014-06-26 01:11:07","721.50","mg/Dl"
"786","2015-06-01 15:29:57","989.40","kPa"
"469","2010-01-04 07:58:47","117.72","kPa"
"404","2015-08-29 11:33:35","129.69","kPa"
"51","2016-10-19 19:29:55","766.63","kPa"
"179","2009-02-14 22:01:02","623.15","mg/Dl"
"444","2005-10-01 01:40:13","863.23","kPa"
"709","2015-08-18 23:00:09","39.94","mg/Dl"
"924","2013-09-15 00:21:46","872.52","mg/Dl"
"266","2017-03-13 04:59:54","489.21","kPa"
"57","2014-01-25 08:16:34","679.39","mg/Dl"
"763","2015-07-06 13:47:27","686.92","kPa"
"495","2013-08-21 19:09:01","820.66","mg/Dl"
"260","2017-10-28 11:03:06","544.25","mg/Dl"
"723","2007-04-30 05:27:03","456.90","kPa"
"382","2012-04-08 01:23:40","396.83","mg/Dl"
"929","2005-01-24 22:04:01","592.93","mg/Dl"
"12","2016-09-24 19:01:10","158.28","kPa"
"312","2009-06-20 10:51:58","113.04","mg/Dl"
"197","2015-11-16 02:10:22","794.61","kPa"
"817","2015-03-16 05:17:40","434.55","mg/Dl"
"674","2006-03-17 14:15:51","308.93","kPa"
"566","2009-12-17 15:30:20","302.74","mg/Dl"
"847","2013-09-24 16:13:29","84.05","mg/Dl"
"936","2006-05-13 16:03:17","330.54","kPa"
"847","2015-04-09 13:46:50","841.79","kPa"
"173","2006-03-21 04:06:28","37.32","kPa"
"392","2011-10-21 22:36:19","482.00","mg/Dl"
"472","2009-11-10 19:45:24","147.09","mg/Dl"
"318","2005-03-03 07:51:22","706.48","kPa"
"847","2013-11-14 09:26:17","882.75","mg/Dl"
"782","2013-03-09 08:20:39","109.59","kPa"
"807","2008-05-31 00:30:52","631.68","kPa"
"88","2009-12-17 06:15:40","528.64","mg/Dl"
"159","2006-11-07 16:18:07","179.82","mg/Dl"
"680","2008-11-21 00:55:29","46.64","kPa"
"647","2006-06-26 20:18:53","314.12","kPa"
"441","2006-08-30 23:58:57","484.18","kPa"
"870","2016-05-25 08:05:59","905.12","kPa"
"668","2005-06-14 01:09:13","314.98","mg/Dl"
"65","2016-04-27 01:24:18","105.97","kPa"
"550","2010-02-25 01:57:38","205.03","mg/Dl"
"408","2012-03-30 03:16:54","374.92","mg/Dl"
"49","2005-05-04 19:11:17","272.41","kPa"
"894","2007-05-25 00:46:09","56.75","mg/Dl"
"705","2013-08-28 15:28:13","364.41","kPa"
"89","2011-08-17 06:28:32","983.40","kPa"
"267","2005-06-20 01:05:07","270.88","kPa"
"796","2014-08-21 09:08:44","292.57","kPa"
"694","2012-01-23 08:46:02","665.00","mg/Dl"
"771","2008-04-26 07:45:49","561.85","mg/Dl"
"581","2013-05-03 23:55:10","460.81","kPa"
"19","2016-11-17 23:13:24","636.72","mg/Dl"
"600","2010-04-28 20:30:41","184.69","mg/Dl"
"300","2006-06-29 18:59:06","747.58","kPa"
"767","2016-12-10 23:58:41","308.33","kPa"
"670","2013-01-20 07:56:05","791.55","kPa"
"129","2016-11-16 04:37:30","422.34","mg/Dl"
"989","2016-02-27 21:10:26","959.00","kPa"
"249","2017-09-09 02:58:05","732.54","mg/Dl"
"990","2011-04-01 08:07:45","246.95","mg/Dl"
"776","2015-05-16 20:09:36","930.04","kPa"
"503","2005-04-29 08:52:39","187.87","kPa"
"729","2006-01-23 08:05:19","767.49","mg/Dl"
"643","2005-09-06 18:37:04","273.38","mg/Dl"
"809","2016-04-23 20:04:34","118.32","kPa"
"197","2007-06-17 00:01:46","839.94","kPa"
"225","2016-12-02 14:10:59","306.48","kPa"
"467","2007-07-02 17:29:32","455.82","mg/Dl"
"276","2006-09-18 00:13:40","677.36","mg/Dl"
"311","2009-01-28 15:27:01","282.07","mg/Dl"
"968","2006-05-31 18:56:57","796.08","kPa"
"292","2011-11-19 03:04:26","230.00","kPa"
"401","2008-03-13 03:14:09","69.99","kPa"
"62","2005-04-06 10:32:31","587.19","kPa"
"155","2007-05-01 04:17:24","713.06","mg/Dl"
"587","2009-09-12 06:26:14","793.37","kPa"
"35","2016-10-27 14:31:27","721.13","kPa"
"694","2007-04-15 23:03:20","207.12","mg/Dl"
"32","2017-05-17 14:54:34","279.41","mg/Dl"
"754","2016-03-28 04:31:18","580.68","mg/Dl"
"273","2014-03-04 22:14:56","853.37","mg/Dl"
"476","2012-04-12 08:19:02","949.41","kPa"
"371","2009-09-21 16:24:34","149.01","mg/Dl"
